,channelTitle,channelId,videoTitle,videoTitleLoc,videoId,videoSearchCategoryId,videoCategoryId,videoViews,videoQueryTime,videoTrendingRank,captionLang,captionType,id,videoCategory,assignable
209,PGA,UCnUYyAtDiyeaobSzKqVE_BA,Collin Morikawa Hits Incredible Drive to Win 2020 PGA Championship,Collin Morikawa Hits Incredible Drive to Win 2020 PGA Championship,oXTcmpnjdBk,0,17,221095,2020-08-13 12:01:18,123,,,17,Sports,True
210,Jeff Wittek,UCmraHp1nkUsFWLqR7SWToIg,WE SECRETLY FILMED THE DOLAN TWINS | Jeff's Barbershop,WE SECRETLY FILMED THE DOLAN TWINS | Jeff's Barbershop,6rhLJ6T6NDI,0,23,1171766,2020-08-13 12:01:18,124,en,asr,23,Comedy,True
211,Deji,UCrqsNpKuDQZreGaxBL_a5Jg,WE DID IT,WE DID IT,Yvlmj0rtnpc,0,24,1610333,2020-08-13 12:01:18,125,en,asr,24,Entertainment,True
212,Mama Rug and Papa Rug,UCbP35Xg465Vok5XAbd__DHg,I SURPRISED HIM WITH HIS DREAM CAR!!,I SURPRISED HIM WITH HIS DREAM CAR!!,DrlnrRQK84A,0,24,541480,2020-08-13 12:01:18,126,en,asr,24,Entertainment,True
213,88rising,UCZW5lIUz93q_aZIkJPAC0IQ,Rich Brian & eaJ of DAY6 - LOVE IN MY POCKET ❤️,Rich Brian & eaJ of DAY6 - LOVE IN MY POCKET ❤️,xX9PYIIgoEA,0,24,1563645,2020-08-13 12:01:18,127,en,asr,24,Entertainment,True
214,TheCrazyGorilla,UCJcQeT8LADOXRROXCGM4dRg,QUESADILLAS | Mexican Survival Guide,QUESADILLAS | Mexican Survival Guide,Q_KW4u0t07k,0,23,227969,2020-08-13 12:01:18,128,en,asr,23,Comedy,True
215,Ordinary Sausage,UCJLKwTg0IaSMoq6hLHT3CAA,Grilled Ribeye Steak Sausage,Grilled Ribeye Steak Sausage,F82kzN-ae3o,0,23,208180,2020-08-13 12:01:18,129,en,asr,23,Comedy,True
216,NBA on TNT,UCU7iRrk3xfpUk0R6VdyC1Ow,"Can LeBron, AD and Kyle Kuzma Become LA's New ‘Big Three’? | NBA on TNT Tuesday","Can LeBron, AD and Kyle Kuzma Become LA's New ‘Big Three’? | NBA on TNT Tuesday",iR7UweUPeNw,0,17,413110,2020-08-13 12:01:18,130,en,asr,17,Sports,True
217,The Game Theorists,UCo_IB5145EVNcf8hw1Kku7w,"Game Theory: Minecraft, Stop Using Diamonds!","Game Theory: Minecraft, Stop Using Diamonds!",ysdw7cmigZM,0,20,2774093,2020-08-13 12:01:18,131,en,asr,20,Gaming,True
218,Joey Graceffa,UCGCPAOQDZa_TTTXDr5byjww,I rescued my cat from the sewer,I rescued my cat from the sewer,3LqQB4HV8qg,0,15,280559,2020-08-13 12:01:18,132,en,asr,15,Pets & Animals,True
219,WCNC,UC-RxXi2Xws6Uk22vp-sLbGA,DID YOU FEEL IT? 5.1 magnitude earthquake in North Carolina,DID YOU FEEL IT? 5.1 magnitude earthquake in North Carolina,UcXVnupm0zk,0,25,271724,2020-08-13 12:01:18,133,en,asr,25,News & Politics,True
220,WCNC,UC-RxXi2Xws6Uk22vp-sLbGA,DID YOU FEEL IT? 5.1 magnitude earthquake in North Carolina,DID YOU FEEL IT? 5.1 magnitude earthquake in North Carolina,UcXVnupm0zk,0,25,271724,2020-08-13 12:01:18,133,en,standard,25,News & Politics,True
221,Global News,UChLtXXpo4Ge1ReTEboVvTDg,Beirut explosion: Video shows new angle of the massive blast,Beirut explosion: Video shows new angle of the massive blast,LNDhIGR-83w,0,25,4585804,2020-08-13 12:01:18,134,en,asr,25,News & Politics,True
222,SteveDangle,UCkUjSzthJUlO0uyUpiJfnxg,"LFR13 - QR, Game 5 - Done - CBJ 3, Tor 0","LFR13 - QR, Game 5 - Done - CBJ 3, Tor 0",0a5YhsnITFE,0,17,163350,2020-08-13 12:01:18,135,en,asr,17,Sports,True
223,SteveDangle,UCkUjSzthJUlO0uyUpiJfnxg,"LFR13 - QR, Game 5 - Done - CBJ 3, Tor 0","LFR13 - QR, Game 5 - Done - CBJ 3, Tor 0",0a5YhsnITFE,0,17,163350,2020-08-13 12:01:18,135,en-CA,standard,17,Sports,True
224,CTV News,UCi7Zk9baY1tvdlgxIML8MXg,New videos of Beirut massive explosion emerging online,New videos of Beirut massive explosion emerging online,avgBgc210bg,0,25,9316186,2020-08-13 12:01:18,136,,,25,News & Politics,True
225,RodWave,UCenjunBhBhvKjfDAESnoppw,Rod Wave - Letter From Houston (Official Music Video),Rod Wave - Letter From Houston (Official Music Video),CiCT7NCP6BY,0,10,4959378,2020-08-13 12:01:18,137,pt,asr,10,Music,True
226,Donut Media,UCL6JmiMXKoXS6bpP1D3bk8g,$3000 vs. $500 Suspension Upgrade,$3000 vs. $500 Suspension Upgrade,nk44yPCN3gM,0,2,1416054,2020-08-13 12:01:18,138,en,asr,2,Autos & Vehicles,True
227,Donut Media,UCL6JmiMXKoXS6bpP1D3bk8g,$3000 vs. $500 Suspension Upgrade,$3000 vs. $500 Suspension Upgrade,nk44yPCN3gM,0,2,1416054,2020-08-13 12:01:18,138,en,standard,2,Autos & Vehicles,True
228,Donut Media,UCL6JmiMXKoXS6bpP1D3bk8g,$3000 vs. $500 Suspension Upgrade,$3000 vs. $500 Suspension Upgrade,nk44yPCN3gM,0,2,1416054,2020-08-13 12:01:18,138,en,standard,2,Autos & Vehicles,True
229,Brooklyn and Bailey,UC6QWhGQqf0YDYdRb0n6ojWw,Meet Kohl (Date #3) | Brooklyn's 10 DATES in 10 DAYS,Meet Kohl (Date #3) | Brooklyn's 10 DATES in 10 DAYS,MKHriv5r8pk,0,24,698337,2020-08-13 12:01:18,139,en,asr,24,Entertainment,True
230,Yes Theory PLUS,UCTd7KzdwnFE3lm6LCfYDmUQ,Surprising Thomas with a Motorcycle!!,Surprising Thomas with a Motorcycle!!,qn515i8xr-4,0,22,187961,2020-08-13 12:01:18,140,en,asr,22,People & Blogs,True
231,JianHao Tan,UCGwcH4qnJ2qM_ZJUSFcAMAA,12 Types of People on TikTok,12 Types of People on TikTok,Oe9naV81gdY,0,23,1162438,2020-08-13 12:01:18,141,en,asr,23,Comedy,True
232,DaBaby,UC2CCXzC56k0b8L49R_iW-Yw,DaBaby - Blind feat Young Thug (Official Audio),DaBaby - Blind feat Young Thug (Official Audio),6Taz7ZzPYeI,0,10,584221,2020-08-13 12:01:18,142,nl,asr,10,Music,True
233,CalebCity,UCI1XS_GkLGDOgf8YLaaXNRA,"I hate the ""I am not a robot"" verification.","I hate the ""I am not a robot"" verification.",nX0NDmm1K1g,0,23,2030481,2020-08-13 12:01:18,143,en,asr,23,Comedy,True
234,SLICE n RICE,UCormlWaYQuDM-ieQ49aUDNA,Rating My Wife's Pregnancy Outfits,Rating My Wife's Pregnancy Outfits,53sqVjcdM4Q,0,22,595494,2020-08-13 12:01:18,144,en,standard,22,People & Blogs,True
235,Associated Press,UC52X5wxOL_s5yw0dQk7NtgA,"Trump halts payroll tax, extends jobless benefits","Trump halts payroll tax, extends jobless benefits",fHKNO3DV78M,0,25,1625428,2020-08-13 12:01:18,145,en,asr,25,News & Politics,True
236,UANLOF MUSIC,UCtYkcye4qLtsfODz17_PHdg,Lapiz Conciente - 9 Dias,Lapiz Conciente - 9 Dias,-rn_R1aheK8,0,10,2737392,2020-08-13 12:01:18,146,es,asr,10,Music,True
237,Carli Bybel,UC21yq4sq8uxTcfgIxxyE9VQ,ANSWERING YOUR ASSUMPTIONS ABOUT US 😭,ANSWERING YOUR ASSUMPTIONS ABOUT US 😭,YwJyis4yOEA,0,26,335928,2020-08-13 12:01:18,147,en,asr,26,Howto & Style,True
238,TREASURE (트레저),UCx9hXYOCvUYwrprEqe4ZQHA,TREASURE – ‘BOY’ 0809 SBS Inkigayo,TREASURE – ‘BOY’ 0809 SBS Inkigayo,4OCcbUZuTUQ,0,24,2460308,2020-08-13 12:01:18,148,fr,asr,24,Entertainment,True
239,NBA on TNT,UCU7iRrk3xfpUk0R6VdyC1Ow,Draymond Green Shares Why He's Picking LeBron as the MVP | NBA on TNT,Draymond Green Shares Why He's Picking LeBron as the MVP | NBA on TNT,kzST_Q2Xbks,0,17,765621,2020-08-13 12:01:18,149,en,asr,17,Sports,True
240,BigDawsTv,UCu4X846OSea5YU6S8fIpy1A,"TIPPING DELIVERY DRIVERS $1,000 DOLLARS!!","TIPPING DELIVERY DRIVERS $1,000 DOLLARS!!",arijxoU5nB0,0,23,156558,2020-08-13 12:01:18,150,en,asr,23,Comedy,True
241,LazarBeam,UCw1SQ6QRRtfAhrN_cjkrOgA,VIDEOS that are truly funny,VIDEOS that are truly funny,z9i14AlzWL0,0,20,6857614,2020-08-13 12:01:19,151,en,asr,20,Gaming,True
242,Sidemen,UCDogdKl7t7NHzQ95aEwkdMw,JEOPARDY: SIDEMEN EDITION,JEOPARDY: SIDEMEN EDITION,lw68FF0GEX8,0,24,4505381,2020-08-13 12:01:19,152,en,asr,24,Entertainment,True
243,Juice WRLD,UC0BletW9phE4xHFM44q4qKA,Juice WRLD & The Weeknd - Smile (Official Lyric Video),Juice WRLD & The Weeknd - Smile (Official Lyric Video),gSc0o6xVnmY,0,10,6837310,2020-08-13 12:01:19,153,,,10,Music,True
244,emmymadeinjapan,UCzqbfYjQmf9nLQPMxVgPhiA,☁️ 🍞 CLOUD BREAD,☁️ 🍞 CLOUD BREAD,8r1D-vNUWsg,0,26,920225,2020-08-13 12:01:19,154,en,asr,26,Howto & Style,True
245,emmymadeinjapan,UCzqbfYjQmf9nLQPMxVgPhiA,☁️ 🍞 CLOUD BREAD,☁️ 🍞 CLOUD BREAD,8r1D-vNUWsg,0,26,920225,2020-08-13 12:01:19,154,en,standard,26,Howto & Style,True
246,Miniminter,UCWZmCMB7mmKWcXJSIPRhzZw,WHAT KSI SHOULD HAVE BOUGHT TOBI FOR SIDEMEN SUNDAY,WHAT KSI SHOULD HAVE BOUGHT TOBI FOR SIDEMEN SUNDAY,YIlhmtpDjmo,0,24,2302626,2020-08-13 12:01:19,155,en,asr,24,Entertainment,True
247,FortNine,UCNSMdQtn1SuFzCZjfK2C7dQ,Road Rage – Why Motorcycle Riders Smash Windows,Road Rage – Why Motorcycle Riders Smash Windows,6f-jjV5LJoE,0,2,366145,2020-08-13 12:01:19,156,en,asr,2,Autos & Vehicles,True
248,AidanRGallagher,UCdrhoWKtC0CVoEvg12HNB-g,AN UMBRELLA ACADEMY UNBOXING,AN UMBRELLA ACADEMY UNBOXING,LI1hCQ-6P0Y,0,24,1343307,2020-08-13 12:01:19,157,en,asr,24,Entertainment,True
249,MrBeast Gaming,UCIPPMRA040LQr5QPyJEbmXA,"Whatever You Build, I'll Pay For!","Whatever You Build, I'll Pay For!",QsUfsZzxi9c,0,20,13566791,2020-08-13 12:01:19,158,en,asr,20,Gaming,True
250,Molly Burke,UCwf9TcLyS5KDoLRLjke41Hg,Prepping My Apartment for My Boyfriend to Move In!,Prepping My Apartment for My Boyfriend to Move In!,EukpxRuDUzA,0,22,399432,2020-08-13 12:01:19,159,en,asr,22,People & Blogs,True
251,Molly Burke,UCwf9TcLyS5KDoLRLjke41Hg,Prepping My Apartment for My Boyfriend to Move In!,Prepping My Apartment for My Boyfriend to Move In!,EukpxRuDUzA,0,22,399432,2020-08-13 12:01:19,159,en,standard,22,People & Blogs,True
252,Washington Post,UCHd62-u_v4DvJ8TCFtpi4GA,"Trump signs executive orders on unemployment, evictions, student loans and payroll tax","Trump signs executive orders on unemployment, evictions, student loans and payroll tax",THQH9QJKrIE,0,25,523848,2020-08-13 12:01:19,160,en,asr,25,News & Politics,True
253,Washington Post,UCHd62-u_v4DvJ8TCFtpi4GA,"Trump signs executive orders on unemployment, evictions, student loans and payroll tax","Trump signs executive orders on unemployment, evictions, student loans and payroll tax",THQH9QJKrIE,0,25,523848,2020-08-13 12:01:19,160,en,standard,25,News & Politics,True
254,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,ar,standard,20,Gaming,True
255,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,de,standard,20,Gaming,True
256,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,en,standard,20,Gaming,True
257,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,es,standard,20,Gaming,True
258,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,fa-IR,standard,20,Gaming,True
259,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,fi,standard,20,Gaming,True
260,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,fr,standard,20,Gaming,True
261,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,id,standard,20,Gaming,True
262,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,it,standard,20,Gaming,True
263,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,ja,standard,20,Gaming,True
264,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,ko,standard,20,Gaming,True
265,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,nl-NL,standard,20,Gaming,True
266,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,no,standard,20,Gaming,True
267,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,pt,standard,20,Gaming,True
268,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,ru,standard,20,Gaming,True
269,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,th,standard,20,Gaming,True
270,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,tr,standard,20,Gaming,True
271,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,zh-Hans,standard,20,Gaming,True
272,Clash Royale,UC_F8DoJf9MZogEOU51TpTbQ,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,UPDATE: CLAN WARS 2 ⚔️ How does it work? TV Royale - Clash Royale News,xCkpA4_H1x4,0,20,2842705,2020-08-13 12:01:19,161,zh-Hant,standard,20,Gaming,True
273,TUDN USA,UCSo19KhHogXxu3sFsOpqrcQ,Highlights | Man City 2-1 Real Madrid | Champions League 2020 - Octavos de final | TUDN,Highlights | Man City 2-1 Real Madrid | Champions League 2020 - Octavos de final | TUDN,TUlFDVUTsKg,0,17,550913,2020-08-13 12:01:19,162,es,asr,17,Sports,True
274,RodWave,UCenjunBhBhvKjfDAESnoppw,Rod Wave - Rags 2 Riches Ft. Lil Baby & ATR SonSon (Official Audio),Rod Wave - Rags 2 Riches Ft. Lil Baby & ATR SonSon (Official Audio),JxAlZOn4QhM,0,10,3387098,2020-08-13 12:01:19,163,,,10,Music,True
275,The LaBrant Fam,UC4-CH0epzZpD_ARhxCx6LaQ,LaBrant Family Baby Boy Name Reveal.,LaBrant Family Baby Boy Name Reveal.,Idp1xvmLPHo,0,22,6077579,2020-08-13 12:01:19,164,en,asr,22,People & Blogs,True
276,Hannah Daigle,UC1fjSSxPEEHb7WqAdd6xChQ,Satina Wants a Bedtime Story (SATINA SHORT #1),Satina Wants a Bedtime Story (SATINA SHORT #1),A5RHu1lTv14,0,1,685989,2020-08-13 12:01:19,165,en,asr,1,Film & Animation,True
277,Machine Gun Kelly,UCUs8sGiP4avNaYNVO22INhQ,Machine Gun Kelly ft. blackbear - my ex's best friend (Official Lyric Video),Machine Gun Kelly ft. blackbear - my ex's best friend (Official Lyric Video),bpmGuPhGE0Y,0,10,2637147,2020-08-13 12:01:19,166,,,10,Music,True
278,Ask A Mortician,UCi5iiEyLwSLvlqnMi02u5gQ,The (Real) Delusion That You're a Corpse,The (Real) Delusion That You're a Corpse,tqvEEqWGCyE,0,27,335973,2020-08-13 12:01:19,167,en,asr,27,Education,True
279,Ask A Mortician,UCi5iiEyLwSLvlqnMi02u5gQ,The (Real) Delusion That You're a Corpse,The (Real) Delusion That You're a Corpse,tqvEEqWGCyE,0,27,335973,2020-08-13 12:01:19,167,en,standard,27,Education,True
280,Champions League on CBS Sports,UCET00YnetHT7tOpu12v8jxg,Barcelona vs. Napoli | Champions League Round of 16 Highlights | UCL on CBS Sports,Barcelona vs. Napoli | Champions League Round of 16 Highlights | UCL on CBS Sports,qq7MSjXHRTU,0,17,763058,2020-08-13 12:01:19,168,en,asr,17,Sports,True
281,LavenderTowne,UCD4XIm3ZFhT72WjqhIXMN9w,TESTING TIKTOK ART TUTORIALS,TESTING TIKTOK ART TUTORIALS,XlOLx3fyf10,0,26,387011,2020-08-13 12:01:19,169,en,asr,26,Howto & Style,True
282,Cimorelli,UCTKDB3h5zMdf_2siDHsd_yw,"DISNEY MEDLEY: Frozen II, The Little Mermaid, Moana, Aladdin + MORE","DISNEY MEDLEY: Frozen II, The Little Mermaid, Moana, Aladdin + MORE",4UiaCC01Vwk,0,10,692239,2020-08-13 12:01:19,170,en,asr,10,Music,True
283,Young Don The Sauce God,UCRfg0SWjIHm_h95e4V8X5og,Getting Suspended In High School,Getting Suspended In High School,PORP0q8nThs,0,1,768721,2020-08-13 12:01:19,171,en,asr,1,Film & Animation,True
284,JOOGSQUAD PPJT,UCytZlLB3uBn2XFfXlN25zPg,STILTED TRAMPOLINE STAIRCASE INTO THE OCEAN  | JOOGSQUAD PPJT,STILTED TRAMPOLINE STAIRCASE INTO THE OCEAN  | JOOGSQUAD PPJT,FU92piysGBg,0,24,3288880,2020-08-13 12:01:19,172,en,asr,24,Entertainment,True
285,CNN,UCupvZG-5ko_eiXAupbDfxWw,Professor who's been right about every election since 1984 reveals his 2020 prediction,Professor who's been right about every election since 1984 reveals his 2020 prediction,C8FzVistDHY,0,25,1266647,2020-08-13 12:01:19,173,nl,asr,25,News & Politics,True
286,Ashnikko,UCprhwr86ckrMC2q9jX8qMnw,Ashnikko - Daisy (Official Video),Ashnikko - Daisy (Official Video),6i01tOMgBDU,0,10,1426999,2020-08-13 12:01:19,174,,,10,Music,True
287,Impaulsive Clips,UCE9ZKI1b_PhVm3gejYuilhw,LOGAN PAUL ADDRESSES JAKE PAUL'S FBI RAID,LOGAN PAUL ADDRESSES JAKE PAUL'S FBI RAID,-n8IrFPSFCU,0,24,1110497,2020-08-13 12:01:19,175,en,asr,24,Entertainment,True
288,WORLDSTARHIPHOP,UC-yXuc1__OzjwpsJPlxYUCQ,Sleepy Hallow - “Water” feat. Sheff G (Official Music Video - WSHH Exclusive),Sleepy Hallow - “Water” feat. Sheff G (Official Music Video - WSHH Exclusive),HkTTPu_p2ps,0,10,580454,2020-08-13 12:01:19,176,fr,asr,10,Music,True
289,Moriah Elizabeth,UCYAB7hh1ohA8-iX54EpMdeA,Fixing Things I've Ruined #2,Fixing Things I've Ruined #2,IxFMyYuPPyw,0,24,3991303,2020-08-13 12:01:19,177,en,asr,24,Entertainment,True
290,The Fishfam,UCJTyunmsBLj20wyguh6uMig,BABY BOY IS HERE! *OFFICIAL LABOR AND DELIVERY*,BABY BOY IS HERE! *OFFICIAL LABOR AND DELIVERY*,Of_C9g9O9KY,0,22,1591163,2020-08-13 12:01:19,178,en,asr,22,People & Blogs,True
291,Champions League on CBS Sports,UCET00YnetHT7tOpu12v8jxg,Bayern Munich vs. Chelsea | Champions League Round of 16 Highlights | UCL on CBS Sports,Bayern Munich vs. Chelsea | Champions League Round of 16 Highlights | UCL on CBS Sports,RsmttAEp9f4,0,17,726043,2020-08-13 12:01:19,179,en,asr,17,Sports,True
292,Audrey and Spencer,UCVGYhYDZwm1CX9aruTFbcDg,The Proposal Part 2 She Said Yes!,The Proposal Part 2 She Said Yes!,8tze9Z33K5A,0,22,503253,2020-08-13 12:01:19,180,en,asr,22,People & Blogs,True
293,dojacatVEVO,UCpTaAz_BxtkUB1qc8JTU_7g,Doja Cat - Freak (Audio),Doja Cat - Freak (Audio),Wc9_dsv5YYA,0,10,2031146,2020-08-13 12:01:19,181,,,10,Music,True
294,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,da,standard,20,Gaming,True
295,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,de-DE,standard,20,Gaming,True
296,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,en,standard,20,Gaming,True
297,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,es-ES,standard,20,Gaming,True
298,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,es-MX,standard,20,Gaming,True
299,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,fi,standard,20,Gaming,True
300,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,fr-FR,standard,20,Gaming,True
301,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,it,standard,20,Gaming,True
302,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,ja,standard,20,Gaming,True
303,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,ko,standard,20,Gaming,True
304,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,nl-NL,standard,20,Gaming,True
305,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,no,standard,20,Gaming,True
306,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,pl,standard,20,Gaming,True
307,Apex Legends,UC0ZV6M2THA81QT9hrVWJG3A,Apex Legends Season 6 – Boosted Launch Trailer,Apex Legends Season 6 – Boosted Launch Trailer,qzdGo7FBndA,0,20,5090598,2020-08-13 12:01:19,182,pt-BR,standard,20,Gaming,True
